date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-07-27 00:00:00+00:00,96.81,99.23,94.79,99.22,3231760,96.81,99.23,94.79,99.22,3231760,0.0,1.0
2021-07-28 00:00:00+00:00,97.45,99.29,96.89,98.07,2329174,97.45,99.29,96.89,98.07,2329174,0.0,1.0
2021-07-29 00:00:00+00:00,99.46,99.9,97.93,98.23,1944327,99.46,99.9,97.93,98.23,1944327,0.0,1.0
2021-07-30 00:00:00+00:00,99.91,100.85,98.49,98.79,1416541,99.91,100.85,98.49,98.79,1416541,0.0,1.0
2021-08-02 00:00:00+00:00,99.71,102.5,99.51,101.06,2533666,99.71,102.5,99.51,101.06,2533666,0.0,1.0
2021-08-03 00:00:00+00:00,98.75,100.28,97.2,100.03,3296137,98.75,100.28,97.2,100.03,3296137,0.0,1.0
2021-08-04 00:00:00+00:00,101.05,101.77,93.33,99.19,7138446,101.05,101.77,93.33,99.19,7138446,0.0,1.0
2021-08-05 00:00:00+00:00,100.46,101.935,99.46,101.33,2266289,100.46,101.935,99.46,101.33,2266289,0.0,1.0
2021-08-06 00:00:00+00:00,100.68,101.41,98.56,98.86,2299221,100.68,101.41,98.56,98.86,2299221,0.0,1.0
2021-08-09 00:00:00+00:00,100.47,100.905,99.0,100.53,2561150,100.47,100.905,99.0,100.53,2561150,0.0,1.0
2021-08-10 00:00:00+00:00,100.1,100.7,98.71,100.7,1780438,100.1,100.7,98.71,100.7,1780438,0.0,1.0
2021-08-11 00:00:00+00:00,99.94,100.54,98.79,100.44,1250957,99.94,100.54,98.79,100.44,1250957,0.0,1.0
2021-08-12 00:00:00+00:00,98.46,99.75,97.37,99.43,1505396,98.46,99.75,97.37,99.43,1505396,0.0,1.0
2021-08-13 00:00:00+00:00,99.73,99.76,97.94,98.4,968738,99.73,99.76,97.94,98.4,968738,0.0,1.0
2021-08-16 00:00:00+00:00,100.01,100.52,99.25,99.9765,2387294,100.01,100.52,99.25,99.9765,2387294,0.0,1.0
2021-08-17 00:00:00+00:00,99.8,101.18,97.81,99.03,3546507,99.8,101.18,97.81,99.03,3546507,0.0,1.0
2021-08-18 00:00:00+00:00,100.94,102.11,97.71,98.45,3433405,100.94,102.11,97.71,98.45,3433405,0.0,1.0
2021-08-19 00:00:00+00:00,101.81,102.01,99.33,100.7,3834986,101.81,102.01,99.33,100.7,3834986,0.0,1.0
2021-08-20 00:00:00+00:00,101.65,102.67,100.77,101.99,2892380,101.65,102.67,100.77,101.99,2892380,0.0,1.0
2021-08-23 00:00:00+00:00,106.63,108.61,104.42,106.95,13458985,106.63,108.61,104.42,106.95,13458985,0.0,1.0
2021-08-24 00:00:00+00:00,104.37,107.14,103.64,106.55,12486666,104.37,107.14,103.64,106.55,12486666,0.0,1.0
2021-08-25 00:00:00+00:00,103.14,105.58,102.59,104.58,45804563,103.14,105.58,102.59,104.58,45804563,0.0,1.0
2021-08-26 00:00:00+00:00,103.14,103.14,103.14,103.14,74,103.14,103.14,103.14,103.14,74,0.0,1.0
2021-08-27 00:00:00+00:00,103.14,103.14,103.14,103.14,143,103.14,103.14,103.14,103.14,143,0.0,1.0
2021-08-30 00:00:00+00:00,103.14,103.14,103.14,103.14,74,103.14,103.14,103.14,103.14,74,0.0,1.0
2021-08-31 00:00:00+00:00,103.14,103.14,103.14,103.14,90,103.14,103.14,103.14,103.14,90,0.0,1.0
2021-09-01 00:00:00+00:00,103.14,103.14,103.14,103.14,44,103.14,103.14,103.14,103.14,44,0.0,1.0
